Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,
03/01/2004,5763.76,,45666,,-114,,0.13,,18.54,,
03/02/2004,5763.69,,45467,,-199,,0.03,,18.57,,
03/03/2004,5763.62,,45268,,-199,,0.00,,18.57,,
03/04/2004,5763.55,,45069,,-199,,0.00,,18.57,,
03/05/2004,5763.50,,44928,,-141,,0.00,,18.57,,
03/06/2004,5763.42,,44702,,-226,,0.01,,18.58,,
03/07/2004,5763.36,,44532,,-170,,0.00,,18.58,,
03/08/2004,5763.31,,44392,,-140,,0.00,,18.58,,
03/09/2004,5763.30,,44364,,-28,,0.01,,18.59,,
03/10/2004,5763.30,,44364,,0,,0.00,,18.59,,
03/11/2004,5763.32,,44420,,56,,0.00,,18.59,,
03/12/2004,5763.44,,44758,,338,,0.00,,18.59,,
03/13/2004,5763.54,,45041,,283,,0.00,,18.59,,
03/14/2004,5763.67,,45410,,369,,0.00,,18.59,,
03/15/2004,5763.78,,45723,,313,,0.00,,18.59,,
03/16/2004,5763.93,,46154,,431,,0.00,,18.59,,
03/17/2004,5764.05,,46498,,344,,0.00,,18.59,,
03/18/2004,5764.21,,46961,,463,,0.00,,18.59,,
03/19/2004,5764.42,,47573,,612,,0.00,,18.59,,
03/20/2004,5764.57,,48013,,440,,0.00,,18.59,,
03/21/2004,5764.73,,48485,,472,,0.00,,18.59,,
03/22/2004,5764.89,,48960,,475,,0.00,,18.59,,
03/23/2004,5765.03,,49377,,417,,0.00,,18.59,,
03/24/2004,5765.14,,49706,,329,,0.00,,18.59,,
03/25/2004,5765.31,,50216,,510,,0.28,,18.87,,
03/26/2004,5765.38,,50426,,210,,0.11,,18.98,,
03/27/2004,5765.43,,50578,,152,,0.03,,19.01,,
03/28/2004,5765.49,,50760,,182,,0.02,,19.03,,
03/29/2004,5765.55,,50940,,180,,0.00,,19.03,,
03/30/2004,5765.59,,51062,,122,,0.00,,19.03,,
03/31/2004,5765.67,,51306,,244,,0.00,,19.03,,
04/01/2004,5765.74,,51520,,214,,0.04,,19.07,,
04/02/2004,5765.76,,51580,,60,,0.02,,19.09,,
04/03/2004,5765.79,,51673,,93,,0.01,,19.10,,
04/04/2004,5765.84,,51825,,152,,0.00,,19.10,,
04/05/2004,5765.90,,52010,,185,,0.00,,19.10,,
04/06/2004,5765.95,,52165,,155,,0.00,,19.10,,
04/07/2004,5765.97,,52226,,61,,0.01,,19.11,,
04/08/2004,5766.00,,52318,,92,,0.00,,19.11,,
04/09/2004,5766.03,,52410,,92,,0.00,,19.11,,
04/10/2004,5766.04,,52442,,32,,0.00,,19.11,,
04/11/2004,5766.06,,52504,,62,,0.00,,19.11,,
04/12/2004,5766.08,,52565,,61,,0.00,,19.11,,
04/13/2004,5766.08,,52565,,0,,0.02,,19.13,,
04/14/2004,5766.08,,52565,,0,,0.03,,19.16,,
04/15/2004,5766.12,,52689,,124,,0.03,,19.19,,
04/16/2004,5766.13,,52720,,31,,0.00,,19.19,,
04/17/2004,5766.15,,52782,,62,,0.04,,19.23,,
04/18/2004,5766.17,,52844,,62,,0.04,,19.27,,
04/19/2004,5766.15,,52782,,-62,,0.01,,19.28,,
04/20/2004,5766.16,,52814,,32,,0.05,,19.33,,
04/21/2004,5766.20,,52938,,124,,0.02,,19.35,,
04/22/2004,5766.20,,52938,,0,,0.03,,19.38,,
04/23/2004,5766.19,,52906,,-32,,0.00,,19.38,,
04/24/2004,5766.18,,52876,,-30,,0.00,,19.38,,
04/25/2004,5766.18,,52876,,0,,0.00,,19.38,,
04/26/2004,5766.17,,52844,,-32,,0.00,,19.38,,
04/27/2004,5766.16,,52814,,-30,,0.00,,19.38,,
04/28/2004,5766.16,,52814,,0,,0.05,,19.43,,
04/29/2004,5766.16,,52814,,0,,0.00,,19.43,,
04/30/2004,5766.15,,52782,,-32,,0.00,,19.43,,
05/01/2004,5766.15,,52782,,0,,0.01,,19.44,,
05/02/2004,5766.15,,52782,,0,,0.00,,19.44,,
05/03/2004,5766.12,,52689,,-93,,0.00,,19.44,,
05/04/2004,5766.07,,52534,,-155,,0.00,,19.44,,
05/05/2004,5766.08,,52565,,31,,0.00,,19.44,,
05/06/2004,5766.06,,52504,,-61,,0.00,,19.44,,
05/07/2004,5766.04,,52442,,-62,,0.04,,19.48,,
05/08/2004,5766.05,,52472,,30,,0.00,,19.48,,
05/09/2004,5766.03,,52410,,-62,,0.00,,19.48,,
05/10/2004,5766.08,,52565,,155,,0.14,,19.62,,
05/11/2004,5766.10,,52627,,62,,0.15,,19.77,,
05/12/2004,5766.09,,52596,,-31,,0.00,,19.77,,
05/13/2004,5766.06,,52504,,-92,,0.00,,19.77,,
05/14/2004,5766.04,,52442,,-62,,0.00,,19.77,,
05/15/2004,5766.05,,52472,,30,,0.00,,19.77,,
05/16/2004,5766.04,,52442,,-30,,0.00,,19.77,,
05/17/2004,5765.99,,52288,,-154,,0.00,,19.77,,
05/18/2004,5765.95,,52165,,-123,,0.00,,19.77,,
05/19/2004,5765.93,,52103,,-62,,0.00,,19.77,,
05/20/2004,5765.93,,52103,,0,,0.00,,19.77,,
05/21/2004,5765.93,,52103,,0,,0.13,,19.90,,
05/22/2004,5765.92,,52071,,-32,,0.00,,19.90,,
05/23/2004,5765.90,,52010,,-61,,0.00,,19.90,,
05/24/2004,5765.89,,51980,,-30,,0.00,,19.90,,
05/25/2004,5765.87,,51918,,-62,,0.00,,19.90,,
05/26/2004,5765.84,,51825,,-93,,0.00,,19.90,,
05/27/2004,5765.82,,51764,,-61,,0.02,,19.92,,
05/28/2004,5765.86,,51887,,123,,0.13,,20.05,,
05/29/2004,5765.85,,51857,,-30,,0.07,,20.12,,
05/30/2004,5765.82,,51764,,-93,,0.00,,20.12,,
05/31/2004,5765.80,,51703,,-61,,0.00,,20.12,,
06/01/2004,5765.73,,51489,,-214,,0.00,,20.12,,
06/02/2004,5765.71,,51428,,-61,,0.00,,20.12,,
06/03/2004,5765.70,,51398,,-30,,0.00,,20.12,,
06/04/2004,5765.65,,51245,,-153,,0.00,,20.12,,
06/05/2004,5765.63,,51184,,-61,,0.00,,20.12,,
06/06/2004,5765.61,,51123,,-61,,0.00,,20.12,,
06/07/2004,5765.58,,51032,,-91,,0.00,,20.12,,
06/08/2004,5765.58,,51032,,0,,0.00,,20.12,,
06/09/2004,5765.57,,51001,,-31,,0.14,,20.26,,
06/10/2004,5765.56,,50972,,-29,,0.05,,20.31,,
06/11/2004,5765.55,,50940,,-32,,0.00,,20.31,,
06/12/2004,5765.53,,50880,,-60,,0.00,,20.31,,
06/13/2004,5765.50,,50789,,-91,,0.00,,20.31,,
06/14/2004,5765.48,,50729,,-60,,0.00,,20.31,,
06/15/2004,5765.43,,50578,,-151,,0.00,,20.31,,
06/16/2004,5765.40,,50487,,-91,,0.00,,20.31,,
06/17/2004,5765.38,,50426,,-61,,0.00,,20.31,,
06/18/2004,5765.33,,50276,,-150,,0.01,,20.32,,
06/19/2004,5765.30,,50185,,-91,,0.00,,20.32,,
06/20/2004,5765.28,,50125,,-60,,0.00,,20.32,,
06/21/2004,5765.26,,50065,,-60,,0.00,,20.32,,
06/22/2004,5765.23,,49975,,-90,,0.00,,20.32,,
06/23/2004,5765.20,,49886,,-89,,0.00,,20.32,,
06/24/2004,5765.17,,49796,,-90,,0.00,,20.32,,
06/25/2004,5765.14,,49706,,-90,,0.00,,20.32,,
06/26/2004,5765.11,,49616,,-90,,0.00,,20.32,,
06/27/2004,5765.11,,49616,,0,,0.00,,20.32,,
06/28/2004,5765.11,,49616,,0,,0.04,,20.36,,
06/29/2004,5765.15,,49736,,120,,0.00,,20.36,,
06/30/2004,5765.14,,49706,,-30,,0.00,,20.36,,
07/01/2004,5765.08,,49527,,-179,,0.11,,20.47,,
07/02/2004,5765.06,,49467,,-60,,0.00,,20.47,,
07/03/2004,5765.05,,49437,,-30,,0.00,,20.47,,
07/04/2004,5765.02,,49348,,-89,,0.00,,20.47,,
07/05/2004,5764.99,,49258,,-90,,0.00,,20.47,,
07/06/2004,5764.96,,49168,,-90,,0.00,,20.47,,
07/07/2004,5764.93,,49079,,-89,,0.00,,20.47,,
07/08/2004,5764.91,,49019,,-60,,0.00,,20.47,,
07/09/2004,5764.89,,48960,,-59,,0.00,,20.47,,
07/10/2004,5764.84,,48810,,-150,,0.00,,20.47,,
07/11/2004,5764.81,,48722,,-88,,0.00,,20.47,,
07/12/2004,5764.77,,48603,,-119,,0.00,,20.47,,
07/13/2004,5764.74,,48515,,-88,,0.00,,20.47,,
07/14/2004,5764.71,,48426,,-89,,0.00,,20.47,,
07/15/2004,5764.68,,48338,,-88,,0.00,,20.47,,
07/16/2004,5764.65,,48248,,-90,,0.00,,20.47,,
07/17/2004,5764.62,,48161,,-87,,0.00,,20.47,,
07/18/2004,5764.60,,48102,,-59,,0.00,,20.47,,
07/19/2004,5764.61,,48130,,29,,0.00,,20.47,,
07/20/2004,5764.60,,48102,,-29,,0.00,,20.47,,
07/21/2004,5764.56,,47984,,-118,,0.00,,20.47,,
07/22/2004,5764.53,,47895,,-89,,0.00,,20.47,,
07/23/2004,5764.51,,47836,,-59,,0.00,,20.47,,
07/24/2004,5764.47,,47720,,-116,,0.00,,20.47,,
07/25/2004,5764.45,,47662,,-58,,0.00,,20.47,,
07/26/2004,5764.42,,47573,,-89,,0.00,,20.47,,
07/27/2004,5764.40,,47515,,-58,,0.00,,20.47,,
07/28/2004,5764.37,,47428,,-87,,0.00,,20.47,,
07/29/2004,5764.34,,47339,,-89,,0.00,,20.47,,
07/30/2004,5764.32,,47281,,-58,,0.00,,20.47,,
07/31/2004,5764.30,,47223,,-58,,0.00,,20.47,,
08/01/2004,5764.25,,47078,,-145,,0.00,,20.47,,
08/02/2004,5764.25,,47078,,0,,0.00,,20.47,,
08/03/2004,5764.23,,47020,,-58,,0.00,,20.47,,
08/04/2004,5764.20,,46933,,-87,,0.00,,20.47,,
08/05/2004,5764.16,,46817,,-116,,0.00,,20.47,,
08/06/2004,5764.13,,46729,,-88,,0.00,,20.47,,
08/07/2004,5764.10,,46643,,-86,,0.00,,20.47,,
08/08/2004,5764.08,,46585,,-58,,0.00,,20.47,,
08/09/2004,5764.04,,46470,,-115,,0.00,,20.47,,
08/10/2004,5764.01,,46383,,-87,,0.00,,20.47,,
08/11/2004,5763.99,,46326,,-57,,0.00,,20.47,,
08/12/2004,5763.95,,46211,,-115,,0.00,,20.47,,
08/13/2004,5763.93,,46154,,-57,,0.00,,20.47,,
08/14/2004,5763.91,,46096,,-58,,0.00,,20.47,,
08/15/2004,5763.90,,46067,,-29,,0.00,,20.47,,
08/16/2004,5763.87,,45981,,-86,,0.00,,20.47,,
08/17/2004,5763.86,,45952,,-29,,0.00,,20.47,,
08/18/2004,5763.83,,45867,,-85,,0.00,,20.47,,
08/19/2004,5763.80,,45780,,-87,,0.00,,20.47,,
08/20/2004,5763.76,,45666,,-114,,0.00,,20.47,,
08/21/2004,5763.74,,45610,,-56,,0.03,,20.50,,
08/22/2004,5763.73,,45581,,-29,,0.00,,20.50,,
08/23/2004,5763.71,,45524,,-57,,0.01,,20.51,,
08/24/2004,5763.67,,45410,,-114,,0.04,,20.55,,
08/25/2004,5763.64,,45325,,-85,,0.00,,20.55,,
08/26/2004,5763.61,,45239,,-86,,0.00,,20.55,,
08/27/2004,5763.59,,45182,,-57,,0.00,,20.55,,
08/28/2004,5763.56,,45098,,-84,,0.00,,20.55,,
08/29/2004,5763.51,,44955,,-143,,0.00,,20.55,,
08/30/2004,5763.50,,44928,,-27,,0.00,,20.55,,
08/31/2004,5763.45,,44787,,-141,,0.00,,20.55,,
